frequency,L1,H1,H1_smoothed
356.25,8.385091639986233e-24,1.8828703010405444e-23,9.991532680059466e-24
356.5,8.164527543128751e-24,2.035707487303545e-23,9.995089690956517e-24
356.75,7.623816390222077e-24,2.2080823459687483e-23,9.99864796869904e-24
357.0,8.697421025223827e-24,2.2037585622632734e-23,1.0002207511801145e-23
357.25,7.1709841068535e-24,1.7262517797390572e-23,1.0005768318779227e-23
357.5,7.349090798761146e-24,1.9336437127360853e-23,1.0009330388151964e-23
357.75,8.37295358420696e-24,2.400901255196682e-23,1.0012893718440313e-23
358.0,8.373802231307117e-24,2.0272539003419898e-23,1.0016458308167502e-23
358.25,9.91578155158599e-24,1.991101106251043e-23,1.0020024155859024e-23
358.5,1.154112613807248e-23,2.0714718650906065e-23,1.0023591260042628e-23
358.75,8.853865669501959e-24,1.8105604665067884e-23,1.0027159619248322e-23
359.0,6.041569674060987e-24,1.7740999217332368e-23,1.003072923200836e-23
359.25,6.17333615465485e-24,1.6826314876885755e-23,1.003430009685724e-23
359.5,7.430728958978531e-24,1.894495179984805e-23,1.0037872212331692e-23
359.75,6.5475214630344425e-24,1.3351666582590594e-23,1.0041445576970681e-23
360.0,6.227039557748521e-24,1.926884841152755e-23,1.0045020189315402e-23
360.25,7.284821626462378e-24,1.8934116212972065e-23,1.0048596047909265e-23
360.5,7.985881329594444e-24,1.5918425732047236e-23,1.0052173151297893e-23
360.75,6.423769900005101e-24,1.2968150097743433e-23,1.0055751498029123e-23
361.0,8.682111754425464e-24,1.4349739508279638e-23,1.0059331086652992e-23
361.25,9.255571643187601e-24,1.4345993716373206e-23,1.0062911915721737e-23
361.5,8.988966063386755e-24,1.4426336004275083e-23,1.0066493983789789e-23
361.75,7.239603573541075e-24,2.0079892693066685e-23,1.0070077289413764e-23
362.0,5.810120994144753e-24,1.7707271290183776e-23,1.0073661831152464e-23
362.25,8.78712601462386e-24,1.5620836050722594e-23,1.0077247607566861e-23
362.5,9.604617963706119e-24,1.4806231184729138e-23,1.0080834617220106e-23
362.75,1.0633372387737086e-23,1.281998713804663e-23,1.0084422858677513e-23
363.0,1.2594212415866154e-23,1.2109265322989594e-23,1.0088012330506555e-23
363.25,9.217222697809462e-24,1.2103723479451972e-23,1.0091603031276866e-23
363.5,1.0345146778897398e-23,1.1616437554974091e-23,1.0095194959560223e-23
363.75,9.629536978685343e-24,1.339306298064213e-23,1.0098788113930557e-23
364.0,9.123659437364884e-24,1.1278501556313117e-23,1.0102382492963931e-23
364.25,1.0721944260308732e-23,1.1742413969702905e-23,1.010597809523855e-23
364.5,8.726958307643714e-24,1.351442583752876e-23,1.0109574919334742e-23
364.75,7.144938721332595e-24,1.3101120632132457e-23,1.0113172963834967e-23
365.0,7.632716409986766e-24,1.1228182083492846e-23,1.0116772227323798e-23
365.25,6.22745192678223e-24,1.2149414799456342e-23,1.012037270838793e-23
365.5,7.353337620048005e-24,1.1753551409551613e-23,1.012397440561616e-23
365.75,7.522267926292993e-24,9.774061561442903e-24,1.0127577317599396e-23
366.0,6.111007362301167e-24,1.0265276376822507e-23,1.0131181442930642e-23
366.25,7.951843706819006e-24,9.008738852351276e-24,1.0134786780204999e-23
366.5,8.731240293494312e-24,8.612747855017829e-24,1.0138393328019654e-23
366.75,7.427838202262773e-24,7.09236952284884e-24,1.0142001084973886e-23
367.0,6.3407229685777865e-24,9.166921203862032e-24,1.0145610049669047e-23
367.25,7.473607073727612e-24,7.024135518219329e-24,1.0149220220708568e-23
367.5,1.0035166123931522e-23,1.202025756187614e-23,1.0152831596697949e-23
367.75,9.622892654369454e-24,1.1171531551081762e-23,1.0156444176244757e-23
368.0,8.316607896795206e-24,6.427822056017214e-24,1.0160057957958617e-23
368.25,7.57061257314214e-24,8.240252756411989e-24,1.0163672940451214e-23
368.5,6.664972277505913e-24,1.1109715790102677e-23,1.0167289122336279e-23
368.75,8.640048380509997e-24,1.1067218987065321e-23,1.0170906502229594e-23
369.0,9.313841973313563e-24,8.112077017896717e-24,1.0174525078748982e-23
369.25,8.295313849865585e-24,8.644782727522e-24,1.0178144850514303e-23
369.5,9.257890700063858e-24,7.748939259261849e-24,1.0181765816147445e-23
369.75,9.294787058964309e-24,5.748667543544724e-24,1.0185387974272334e-23
370.0,9.521607993886661e-24,6.808924645560158e-24,1.0189011323514906e-23
370.25,1.0037426420125868e-23,9.182462326471579e-24,1.0192635862503128e-23
370.5,7.109141475142938e-24,7.899979000118487e-24,1.019626158986697e-23
370.75,7.039021768838765e-24,8.908492716653898e-24,1.0199888504238421e-23
371.0,8.463011238069542e-24,7.731509173145291e-24,1.0203516604251468e-23
371.25,9.142842544030074e-24,6.301341699351045e-24,1.0207145888542102e-23
371.5,8.515373549929991e-24,7.886880304655061e-24,1.0210776355748308e-23
371.75,8.617330861446041e-24,7.023833808303126e-24,1.0214408004510063e-23
372.0,7.755646964725449e-24,6.667215457390905e-24,1.0218040833469333e-23
372.25,8.311266552546422e-24,8.6478642539426e-24,1.0221674841270062e-23
372.5,6.2433713307620926e-24,9.192480329855261e-24,1.0225310026558175e-23
372.75,6.133680919501167e-24,7.72394150233807e-24,1.0228946387981572e-23
373.0,6.401029270321437e-24,7.352235142009236e-24,1.0232583924190116e-23
373.25,9.123668819746541e-24,6.98738034444949e-24,1.0236222633835642e-23
373.5,1.1266605449147205e-23,7.297777283341047e-24,1.0239862515571942e-23
373.75,7.804516727743498e-24,9.363289258727078e-24,1.0243503568054767e-23
374.0,6.859894625396795e-24,1.138670121186007e-23,1.024714578994181e-23
374.25,6.757410357158306e-24,9.521154548214973e-24,1.0250789179892728e-23
374.5,6.47272938337613e-24,7.105314630352191e-24,1.0254433736569107e-23
374.75,5.4718481749788095e-24,7.420331577877451e-24,1.0258079458634479e-23
375.0,8.059072912351745e-24,8.900349584951176e-24,1.0261726344754308e-23
375.25,8.356446310661459e-24,1.0512594651525027e-23,1.0265374393595989e-23
375.5,6.43891517548738e-24,9.121369921908609e-24,1.0269023603828845e-23
375.75,8.581379777216119e-24,7.938296188216355e-24,1.0272673974124122e-23
376.0,1.0122416167923631e-23,9.096566110209456e-24,1.0276325503154977e-23
376.25,1.0824477844328557e-23,9.421666496449068e-24,1.0279978189596488e-23
376.5,1.1057620506651006e-23,9.915184813357462e-24,1.0283632032125643e-23
376.75,1.0043334943343673e-23,7.619642993096391e-24,1.0287287029421328e-23
377.0,9.505971769304259e-24,9.086626671243406e-24,1.029094318016434e-23
377.25,8.512883815879934e-24,9.581148859613435e-24,1.0294600483037367e-23
377.5,9.007023423847757e-24,7.881743681305155e-24,1.0298258936724992e-23
377.75,9.240651752862691e-24,9.550932404674941e-24,1.0301918539913686e-23
378.0,8.668555927093186e-24,8.469231800581858e-24,1.0305579291291808e-23
378.25,9.491781560501977e-24,8.014348244465377e-24,1.0309241189549595e-23
378.5,8.896784819053159e-24,9.120457242542107e-24,1.0312904233379168e-23
378.75,7.471815167827892e-24,9.656275842608492e-24,1.0316568421474508e-23
379.0,6.984679166364333e-24,9.031561308807011e-24,1.032023375253148e-23
379.25,6.214097832140565e-24,7.622290484343661e-24,1.0323900225247803e-23
379.5,7.662395377382002e-24,8.681123054621824e-24,1.0327567838323065e-23
379.75,7.92219830984957e-24,1.1844614849466756e-23,1.0331236590458704e-23
380.0,7.011638412724327e-24,8.776651007294379e-24,1.0334906480358022e-23
380.25,8.500754521140536e-24,8.81698216890243e-24,1.0338577506726159e-23
380.5,9.846822582670673e-24,8.540934856233113e-24,1.034224966827011e-23
380.75,8.785427539852168e-24,1.0895689292579855e-23,1.0345922963698704e-23
381.0,5.81465860700372e-24,9.906017407345562e-24,1.0349597391722616e-23
381.25,6.046749443249559e-24,8.194796936858633e-24,1.035327295105435e-23
381.5,7.39695293201966e-24,6.898249063542475e-24,1.0356949640408239e-23
381.75,8.087962374775399e-24,7.579395145418562e-24,1.0360627458500448e-23
382.0,8.732403859013216e-24,9.014529415300673e-24,1.0364306404048963e-23
382.25,1.0619748500287841e-23,1.0785715507313224e-23,1.0367986475773584e-23
382.5,9.672671907619475e-24,8.287642977676593e-24,1.0371667672395934e-23
382.75,8.596247374687672e-24,7.301840864628467e-24,1.037534999263944e-23
383.0,9.634763265711491e-24,6.793262641757283e-24,1.0379033435229347e-23
383.25,9.559340071503639e-24,8.705351759519217e-24,1.038271799889269e-23
383.5,9.43597736338506e-24,9.861585039147934e-24,1.0386403682358322e-23
383.75,7.97844814337077e-24,7.899767138254305e-24,1.0390090484356874e-23
384.0,8.130932546994311e-24,9.36234960103741e-24,1.0393778403620784e-23
384.25,1.0533566949442712e-23,9.886676022485124e-24,1.039746743888427e-23
384.5,7.785977161434058e-24,9.702784954737073e-24,1.0401157588883345e-23
384.75,8.584959256453465e-24,7.1522175300892e-24,1.0404848852355796e-23
385.0,9.966770218310532e-24,7.522004659809306e-24,1.0408541228041195e-23
385.25,8.007923699473081e-24,9.811470093025719e-24,1.0412234714680885e-23
385.5,7.341929808721037e-24,8.267960839033476e-24,1.0415929311017981e-23
385.75,5.164017499045357e-24,7.600740906433865e-24,1.0419625015797364e-23
386.0,5.4010695674382354e-24,7.65446987726045e-24,1.0423321827765684e-23
386.25,9.045095084836965e-24,6.703457111586921e-24,1.0427019745671348e-23
386.5,8.699088589790714e-24,7.243608778090095e-24,1.043071876826452e-23
386.75,7.115910969602835e-24,6.799545899857222e-24,1.0434418894297121e-23
387.0,8.537161367344987e-24,9.035784938711588e-24,1.0438120122522817e-23
387.25,6.584205979602256e-24,9.321496508266032e-24,1.0441822451697027e-23
387.5,7.083888919923253e-24,8.819388251170647e-24,1.0445525880576909e-23
387.75,9.414461892468903e-24,9.34725124246595e-24,1.0449230407921358e-23
388.0,9.029351439312456e-24,1.0663713941455877e-23,1.0452936032491013e-23
388.25,6.1291968018018054e-24,1.0738254797377023e-23,1.045664275304824e-23
388.5,6.454735378503475e-24,1.2808097522633772e-23,1.0460350568357137e-23
388.75,8.362460215146217e-24,1.1959059972228636e-23,1.0464059477183524e-23
389.0,9.619428225482679e-24,9.808710925141535e-24,1.0467769478294949e-23
389.25,1.0956317189648776e-23,8.015046857774233e-24,1.0471480570460677e-23
389.5,7.215089410244815e-24,5.934933337002234e-24,1.0475192752451688e-23
389.75,6.950369637302648e-24,7.186495911810587e-24,1.0478906023040672e-23
390.0,9.611963705626553e-24,7.024905417199598e-24,1.0482620381002037e-23
390.25,8.941553154404859e-24,5.9286443379645484e-24,1.0486335825111888e-23
390.5,8.409943065210809e-24,4.894240835044763e-24,1.0490052354148035e-23
390.75,8.925640106147092e-24,8.489152558494751e-24,1.0493769966889988e-23
391.0,9.25581801668156e-24,1.0580027749086707e-23,1.0497488662118952e-23
391.25,9.09587909908723e-24,1.0958948854259896e-23,1.0501208438617823e-23
391.5,8.771041933063008e-24,1.0976829498274537e-23,1.0504929295171195e-23
391.75,7.989539547410149e-24,8.438848925069153e-24,1.0508651230565333e-23
392.0,8.676367758642525e-24,7.54026416520341e-24,1.0512374243588198e-23
392.25,5.862905912361634e-24,6.356983374708185e-24,1.0516098333029423e-23
392.5,5.096126427207035e-24,7.486144907032494e-24,1.0519823497680322e-23
392.75,7.112018319126855e-24,9.894214205661401e-24,1.0523549736333877e-23
393.0,6.832388042910995e-24,1.2670009222326257e-23,1.0527277047784744e-23
393.25,7.704842988073416e-24,1.132068303001625e-23,1.0531005430829244e-23
393.5,1.0695092834357663e-23,7.818824173902287e-24,1.0534734884265362e-23
393.75,1.1257350945666986e-23,9.19779025221131e-24,1.0538465406892742e-23
394.0,9.53832458427286e-24,1.1038250898750987e-23,1.0542196997512687e-23
394.25,8.771397368940418e-24,1.146935159393435e-23,1.0545929654928154e-23
394.5,8.46255646826397e-24,1.0011954437425446e-23,1.0549663377943748e-23
394.75,7.353739550742509e-24,1.1156018227892608e-23,1.0553398165365724e-23
395.0,7.239862877436268e-24,8.13372523146858e-24,1.0557134016001982e-23
395.25,1.0094899380387758e-23,7.098645388240556e-24,1.0560870928662061e-23
395.5,1.0429636226621583e-23,9.301637862207469e-24,1.0564608902157142e-23
395.75,8.062126024055372e-24,7.298593258260561e-24,1.0568347935300038e-23
396.0,9.492100695558615e-24,6.972544263812655e-24,1.0572088026905194e-23
396.25,5.635354654710755e-24,8.023795338800916e-24,1.0575829175788688e-23
396.5,6.622565441177452e-24,8.032911116128814e-24,1.0579571380768221e-23
396.75,9.422121071504523e-24,7.266336467614902e-24,1.0583314640663118e-23
397.0,9.425702997216566e-24,1.0515801509183658e-23,1.0587058954294322e-23
397.25,6.815412377355825e-24,8.208408963932327e-24,1.0590804320484396e-23
397.5,6.261957497027933e-24,7.767715228144371e-24,1.0594550738057516e-23
397.75,6.94665337332911e-24,9.479683332428983e-24,1.0598298205839466e-23
398.0,8.256887467873024e-24,1.0198378024300836e-23,1.0602046722657642e-23
398.25,8.59670652875591e-24,9.572581477096114e-24,1.0605796287341045e-23
398.5,9.856278523223619e-24,8.153701551005181e-24,1.0609546898720278e-23
398.75,9.84716682407873e-24,8.05231797577118e-24,1.0613298555627535e-23
399.0,6.0504930359063096e-24,9.190341369731046e-24,1.0617051256896617e-23
399.25,5.663359614207833e-24,7.023495278339118e-24,1.0620805001362913e-23
399.5,6.204697434368084e-24,6.346169405311916e-24,1.0624559787863404e-23
399.75,6.871678651389793e-24,7.174992302978064e-24,1.0628315615236654e-23
400.0,7.25113514769495e-24,6.626943353539435e-24,1.0632072482322819e-23
400.25,6.496195853285928e-24,6.70476073575502e-24,1.0635830387963626e-23
400.5,9.976368161396322e-24,7.878499088357513e-24,1.0639589331002392e-23
400.75,7.480114932116651e-24,9.007611290934821e-24,1.0643349310284002e-23
401.0,6.98706573160434e-24,8.913993838275671e-24,1.0647110324654916e-23
401.25,7.526665719860617e-24,7.54546383675012e-24,1.0650872372963164e-23
401.5,7.647181771787e-24,8.388932056702612e-24,1.0654635454058345e-23
401.75,7.075644632465873e-24,9.724494601092702e-24,1.0658399566791617e-23
402.0,7.742122479850492e-24,8.474371587496896e-24,1.0662164710015703e-23
402.25,1.0426246093778073e-23,7.35789500666262e-24,1.0665930882584885e-23
402.5,9.382807403614743e-24,7.55024142398514e-24,1.0669698083354999e-23
402.75,1.1334587175161666e-23,8.373577054484133e-24,1.0673466311183436e-23
403.0,8.164436357150786e-24,1.051797806783798e-23,1.0677235564929136e-23
403.25,6.573526554414141e-24,7.794845050356019e-24,1.0681005843452585e-23
403.5,7.074984620861478e-24,7.619235084219575e-24,1.0684777145615816e-23
403.75,7.347961707768332e-24,9.324320450353227e-24,1.0688549470282398e-23
404.0,9.222475621616497e-24,9.072802163547183e-24,1.0692322816317451e-23
404.25,7.152586313133905e-24,8.016375328886492e-24,1.0696097182587615e-23
404.5,6.791687539289725e-24,8.014451930709549e-24,1.0699872567961079e-23
404.75,9.097578793604018e-24,7.399008617252377e-24,1.0703648971307554e-23
405.0,8.828574530443037e-24,7.880034974328861e-24,1.0707426391498278e-23
405.25,7.631762107793178e-24,8.793122509403892e-24,1.071120482740602e-23
405.5,9.33892197870572e-24,1.0465427265085025e-23,1.0714984277905066e-23
405.75,9.933468697069866e-24,7.179935789595475e-24,1.0718764741871227e-23
406.0,8.447445847347353e-24,9.24319352073248e-24,1.0722546218181827e-23
406.25,8.907106857200913e-24,1.1393647712377198e-23,1.0726328705715705e-23
406.5,8.385255650372913e-24,9.85034697550734e-24,1.0730112203353216e-23
406.75,8.590258429625299e-24,8.400506529299555e-24,1.0733896709976219e-23
407.0,1.0468301318722175e-23,1.2269723257049736e-23,1.073768222446808e-23
407.25,9.531048210808422e-24,1.06226261684676e-23,1.0741468745713671e-23
407.5,1.146933081781083e-23,5.802836660997116e-24,1.0745256272599366e-23
407.75,1.327338671734197e-23,5.9768640077622676e-24,1.0749044804013033e-23
408.0,1.064371970509789e-23,8.154409819942535e-24,1.0752834338844039e-23
408.25,1.0530561485396307e-23,9.691629789829026e-24,1.0756624875983247e-23
408.5,9.760071106133117e-24,1.1300131939067252e-23,1.0760416414323001e-23
408.75,9.619123181236853e-24,9.287564947083696e-24,1.0764208952757145e-23
409.0,9.203800290465474e-24,8.031062087518582e-24,1.0768002490180997e-23
409.25,8.566795298247261e-24,1.0748403821257708e-23,1.077179702549137e-23
409.5,8.031793116897497e-24,8.328216475715775e-24,1.0775592557586545e-23
409.75,9.948535267011893e-24,7.248673860334708e-24,1.0779389085366291e-23
410.0,1.0529759166702118e-23,8.949870105545907e-24,1.0783186607731842e-23
410.25,9.620729024964838e-24,1.1164067730799051e-23,1.0786985123585915e-23
410.5,9.38902045194422e-24,1.0127238211242987e-23,1.0790784631832689e-23
410.75,1.0899715139159896e-23,9.12128297841257e-24,1.0794585131377812e-23
411.0,1.0510652581478609e-23,8.904388240792094e-24,1.07983866211284e-23
411.25,7.473720115697245e-24,1.027988907963648e-23,1.0802189099993029e-23
411.5,4.8183961923808105e-24,1.0332071515041152e-23,1.0805992566881734e-23
411.75,6.5663660196414085e-24,1.1438797088280939e-23,1.080979702070601e-23
412.0,8.215158705857865e-24,1.3058050006987257e-23,1.0813602460378802e-23
412.25,8.356032687334139e-24,9.334873338835155e-24,1.0817408884814515e-23
412.5,9.706232061000148e-24,8.983653965516913e-24,1.0821216292928994e-23
412.75,8.454271106197341e-24,9.245740327398437e-24,1.082502468363954e-23
413.0,6.886594248937698e-24,7.774799236068807e-24,1.0828834055864894e-23
413.25,4.8336971710200136e-24,8.487851809492387e-24,1.0832644408525241e-23
413.5,7.15292730020151e-24,9.413499226101273e-24,1.0836455740542202e-23
413.75,8.73463628312865e-24,1.0101492017266425e-23,1.0840268050838843e-23
414.0,8.0851756347537e-24,1.1604781783927102e-23,1.0844081338339657e-23
414.25,1.0238851249228536e-23,1.2220673646652871e-23,1.0847895601970578e-23
414.5,1.0452352172285167e-23,1.1446087107339718e-23,1.0851710840658959e-23
414.75,1.136855671026284e-23,9.614244727319215e-24,1.0855527053333593e-23
415.0,8.988728404719681e-24,1.1276851417409421e-23,1.0859344238924685e-23
415.25,8.703096814112426e-24,7.889160335285591e-24,1.0863162396363876e-23
415.5,1.0803625900597715e-23,6.688037749865239e-24,1.0866981524584216e-23
415.75,8.697059514358938e-24,8.047901171000869e-24,1.0870801622520183e-23
416.0,7.447913693002995e-24,8.35844983874811e-24,1.087462268910766e-23
416.25,7.804052831029005e-24,8.931796600664239e-24,1.0878444723283953e-23
416.5,7.289981282123239e-24,8.534205028658859e-24,1.0882267723987774e-23
416.75,5.453758344370323e-24,1.0603414899249046e-23,1.0886091690159242e-23
417.0,6.673626229252326e-24,1.3315506078268973e-23,1.0889916620739886e-23
